university_text,study_text,subject_text,semester_text,isbn
KU,Kinastudier,Kinesisk Propædeutik 2 (OBS: Ikke  med CBS),Bachelor,9787561921784
KU,Kinastudier,Kinesisk Propædeutik 2 (OBS: Ikke  med CBS),Bachelor,9787561921906
KU,Kommunikation,Procesledelse og facilitering,Bachelor,9788741255767
KU,Kommunikation og IT,Empiriske Undersøgelsesmetoder 1,1.år/2.sem/Bach,9780198796053
KU,Kunsthistorie,Kunsthistorie 1800-1960 (ÅU),Bachelor,9780415780728
KU,Kunsthistorie,Kunsthistorie 1800-1960 (ÅU),Bachelor,9780500239537
KU,Lingvistik,Fonetik og fonologi,1.år/2.sem/Bach,9781405191036
KU,Lingvistik,Fonetik og fonologi,1.år/2.sem/Bach,9788743048381
KU,Litteraturvidenskab,Den moderne litteraturs og kulturs historie 2,Bachelor,9780141197357
KU,Litteraturvidenskab,Den moderne litteraturs og kulturs historie 2,Bachelor,9780141981772
KU,Litteraturvidenskab,Den moderne litteraturs og kulturs historie 2,Bachelor,9780571243730
KU,Litteraturvidenskab,Den moderne litteraturs og kulturs historie 2,Bachelor,9780822335467
KU,Litteraturvidenskab,Den moderne litteraturs og kulturs historie 2,Bachelor,9781934639177
KU,Litteraturvidenskab,Den moderne litteraturs og kulturs historie 2,Bachelor,9788702265866
KU,Litteraturvidenskab,Den moderne litteraturs og kulturs historie 2,Bachelor,9788702357523
KU,Litteraturvidenskab,Den moderne litteraturs og kulturs historie 2,Bachelor,9788799916955
KU,Litteraturvidenskab,Litteraturteori og -analyse 2,Bachelor,9780199691340
KU,Litteraturvidenskab,Litteraturteori og -analyse 2,Bachelor,9780631176077
KU,Litteraturvidenskab,Litteraturteori og -analyse 2,Bachelor,9781846687853
KU,Litteraturvidenskab,Litteraturteori og -analyse 2,Bachelor,9788702089455
KU,Litteraturvidenskab,Litteraturteori og -analyse 2,Bachelor,9788702130683
KU,Litteraturvidenskab,Litteraturteori og -analyse 2,Bachelor,9788779347304
KU,Litteraturvidenskab,Litteraturteori og -analyse 2,Bachelor,9788779734890
KU,Litteraturvidenskab,Moderne kultur: Kulturanalytisk emne: Sianne Ngai:,Kandidatfag,9780141441276
KU,Litteraturvidenskab,Moderne kultur: Kulturanalytisk emne: Sianne Ngai:,Kandidatfag,9780674278745
KU,Master in Applied Cultural Analysis (MACA),Fieldwork and Project Management (MACA 5),Kandidat,9781472442536
KU,Master in Applied Cultural Analysis (MACA),Methodologies for Cultural Analysis (MACA 4),Master,9780415409018
KU,Master in Applied Cultural Analysis (MACA),Methodologies for Cultural Analysis (MACA 4),Master,9781598740912
KU,Mellemøstens sprog og samfund,Religion og samfund i Mellemøsten,1.år/2.sem/Bach,9780367511968
KU,Mellemøstens sprog og samfund,Religion og samfund i Mellemøsten,1.år/2.sem/Bach,9780691181035
KU,Pædagogik,Pædagogisk sociologi og uddannelsessociologi,1.år/2.sem/Bach,9788215030340
KU,Pædagogik,Pædagogisk sociologi og uddannelsessociologi,1.år/2.sem/Bach,9788740834642
KU,Pædagogik,Pædagogisk sociologi og uddannelsessociologi,1.år/2.sem/Bach,9788741230603
KU,Pædagogik,Pædagogisk sociologi og uddannelsessociologi,1.år/2.sem/Bach,9788772304656
KU,Pædagogik,Pædagogisk videnskabsteori og forskningsmetode,Bachelor,9788741224428
KU,Pædagogik,Pædagogisk videnskabsteori og forskningsmetode,Bachelor,9788759311981
KU,Pædagogik,Pædagogisk videnskabsteori og forskningsmetode,Bachelor,9788759316191
KU,Pædagogik,Pædagogisk videnskabsteori og forskningsmetode,Bachelor,9788759322086
KU,Pædagogik,Pædagogisk videnskabsteori og forskningsmetode,Bachelor,9788778675606
KU,Religionsvidenskab,Kristendomshistorie,1.år/1.sem/Bach,9780190089528
KU,Retorik,Mundtlig retorik og rådgivning,2.år/4.sem/Bach,9783030036843
KU,Retorik,Mundtlig retorik og rådgivning,2.år/4.sem/Bach,9788762902886
KU,Retorik,Mundtlig retorik og rådgivning,2.år/4.sem/Bach,9788771849554
KU,Retorik,"Retorisk skrivning, sprog og stil",2.år/4.sem/Bach,9788757016994
KU,Retorik,"Retorisk skrivning, sprog og stil",2.år/4.sem/Bach,9788759315118
KU,Retorik,"Retorisk skrivning, sprog og stil",2.år/4.sem/Bach,9788759324592
KU,"SAXO Arkæologi, Etnologi, Historie, Græsk og Latin",Græsk-romersk arkæologi og kunsthistorie,1.år/2.sem/Bach,9781119653288
KU,"SAXO Arkæologi, Etnologi, Historie, Græsk og Latin",Græsk-romersk arkæologi og kunsthistorie,1.år/2.sem/Bach,9781444350159
KU,"SAXO Arkæologi, Etnologi, Historie, Græsk og Latin",Human Osteoarchaeology,Bachelor,9780120884674
KU,"SAXO Arkæologi, Etnologi, Historie, Græsk og Latin",Københavnernes historie 1700-1850,Bachelor,9788712064329
KU,"SAXO Arkæologi, Etnologi, Historie, Græsk og Latin",Rejsen i middelalderen,Bachelor,9780192848604
KU,"SAXO Arkæologi, Etnologi, Historie, Græsk og Latin",Rejsen i middelalderen,Bachelor,9781843835073
KU,Teater- og performancestudier,Forestillingsanalyse,Bachelor,9788759313237
KU,Tværkulturelle studier,Humaniora i praksis: Feltarbejde,BA/Kand. Tilvalg,9788741254456
KU,Tværkulturelle studier,Kinesisk Propædeutik 2 (OBS: Ikke  med CBS),Bachelor,9787561921784
KU,Tværkulturelle studier,Kinesisk Propædeutik 2 (OBS: Ikke  med CBS),Bachelor,9787561921906
KU,Tysk sprog og kultur,Kultur 2: tysk historie og litteraturhistorie,1.år/2.sem/Bach,9783150002308
KU,Tysk sprog og kultur,Kultur 2: tysk historie og litteraturhistorie,1.år/2.sem/Bach,9783150060155
KU,Tysk sprog og kultur,Kultur 2: tysk historie og litteraturhistorie,1.år/2.sem/Bach,9783150097625
KU,Tysk sprog og kultur,Kultur 2: tysk historie og litteraturhistorie,1.år/2.sem/Bach,9783150181560
KU,Tysk sprog og kultur,Kultur 2: tysk historie og litteraturhistorie,1.år/2.sem/Bach,9783150191422
KU,Tysk sprog og kultur,Kultur 2: tysk historie og litteraturhistorie,1.år/2.sem/Bach,9783518188941
KU,Tysk sprog og kultur,"Tyskfagligt emne, inkl. mundtlig og skriftlig...",Bachelor,9783423148429
KU,Tysk sprog og kultur,"Tyskfagligt emne, inkl. mundtlig og skriftlig...",Bachelor,9783423148818
KU,Tysk sprog og kultur,"Tyskfagligt emne, inkl. mundtlig og skriftlig...",Bachelor,9783596511570
KU,Visuel kultur,Visuel praksis,Kandidat,9788741279282
KU,Østeuropastudier,Oversættelse til dansk,Kandidat,9788759313442
KU,Jura Bachelor,Erstatning og Kontrakt,1.år/2.sem/Bach,9788712075622
KU,Jura Bachelor,Erstatning og Kontrakt,1.år/2.sem/Bach,9788761940742
KU,Jura Bachelor,Erstatning og Kontrakt,1.år/2.sem/Bach,9788757457384
KU,Jura Bachelor,Erstatning og Kontrakt,1.år/2.sem/Bach,9788771731576
KU,Jura Bachelor,Erstatning og Kontrakt,1.år/2.sem/Bach,9788794191012
KU,Jura Bachelor,Erstatning og Kontrakt,1.år/2.sem/Bach,9788797210963
KU,Jura Bachelor,Individets grundlæggende rettigheder,1.år/2.sem/Bach,9788761944726
KU,Jura Bachelor,Individets grundlæggende rettigheder,1.år/2.sem/Bach,9788771731743
KU,Jura Bachelor,Institutionel forfatningsret og EU-forfatningsret,1.år/2.sem/Bach,9788757442878
KU,Jura Bachelor,Institutionel forfatningsret og EU-forfatningsret,1.år/2.sem/Bach,9788757451320
KU,Jura Bachelor,Institutionel forfatningsret og EU-forfatningsret,1.år/2.sem/Bach,9788757450149
KU,Jura Bachelor,Institutionel forfatningsret og EU-forfatningsret,1.år/2.sem/Bach,9788761943521
KU,Jura Bachelor,Institutionel forfatningsret og EU-forfatningsret,1.år/2.sem/Bach,9788761944597
KU,Jura Bachelor,Forvaltningsret,2.år/4.sem/Bach,9788757436037
KU,Jura Bachelor,Forvaltningsret,2.år/4.sem/Bach,9788757448351
KU,Jura Bachelor,Forvaltningsret,2.år/4.sem/Bach,9788757450170
KU,Jura Bachelor,Forvaltningsret,2.år/4.sem/Bach,9788741268767
KU,Jura Bachelor,Forvaltningsret,2.år/4.sem/Bach,9788757437034
KU,Jura Bachelor,Forvaltningsret,2.år/4.sem/Bach,9788757450163
KU,Jura Bachelor,Forvaltningsret,2.år/4.sem/Bach,9788761935618
KU,Jura Bachelor,Forvaltningsret,2.år/4.sem/Bach,9788761942180
KU,Jura Bachelor,Forvaltningsret,2.år/4.sem/Bach,9788771730951
KU,Jura Bachelor,Forvaltningsret,2.år/4.sem/Bach,9788797210994
KU,Jura Bachelor,Tings- og kreditorret,2.år/4.sem/Bach,9788702365993
KU,Jura Bachelor,Tings- og kreditorret,2.år/4.sem/Bach,9788761940759
KU,Jura Bachelor,Tings- og kreditorret,2.år/4.sem/Bach,9788797516003
KU,Jura Bachelor,Tings- og kreditorret,2.år/4.sem/Bach,9788799323685
KU,Jura Bachelor,Tings- og kreditorret,2.år/4.sem/Bach,9788757457391
KU,Jura Bachelor,Tings- og kreditorret,2.år/4.sem/Bach,9788761944283
KU,Jura Bachelor,Tings- og kreditorret,2.år/4.sem/Bach,9788771730074
KU,Jura Bachelor,Tings- og kreditorret,2.år/4.sem/Bach,9788771731842
KU,Jura Bachelor,BA-PROJEKT - Bachelorprojekt,3.år/6.sem/Bach,9788742000328
KU,Jura Bachelor,Retsfilosofi og retssociologi,3.år/6.sem/Bach,9788702323849
KU,Jura Bachelor,Retsfilosofi og retssociologi,3.år/6.sem/Bach,9788741271965
KU,Jura Bachelor,Retsfilosofi og retssociologi,3.år/6.sem/Bach,9788741257587
KU,Jura Bachelor,Retsfilosofi og retssociologi,3.år/6.sem/Bach,9788757442892
KU,Jura Bachelor,Retsfilosofi og retssociologi,3.år/6.sem/Bach,9788761931078
KU,Jura Bachelor,Retsfilosofi og retssociologi,3.år/6.sem/Bach,9788771730401
KU,Jura Bachelor,Retshistorie,3.år/6.sem/Bach,9788712071631
KU,Jura Bachelor,Retshistorie,3.år/6.sem/Bach,9788741275093
KU,Jura Kandidat,Arbejdsmarkedsret (Cand. soc. i jura),Cand.Soc.,9788757454246
KU,Jura Kandidat,Arbejdsmarkedsret (Cand. soc. i jura),Cand.Soc.,9788757456462
KU,Jura Kandidat,"Erhvervsret - selskaber, finan (Cand. soc. i jura)",Cand.Soc.,9788741279619
KU,Jura Kandidat,"Erhvervsret - selskaber, finan (Cand. soc. i jura)",Cand.Soc.,9788757436099
KU,Jura Kandidat,"Erhvervsret - selskaber, finan (Cand. soc. i jura)",Cand.Soc.,9788757454543
KU,Jura Kandidat,"Erhvervsret - selskaber, finan (Cand. soc. i jura)",Cand.Soc.,9788757455496
KU,Jura Kandidat,"Erhvervsret - selskaber, finan (Cand. soc. i jura)",Cand.Soc.,9788761933713
KU,Jura Kandidat,Juridisk Kommunikation i Teori og Praksis,Cand.Soc.,9788741254548
KU,Jura Kandidat,Juridisk Kommunikation i Teori og Praksis,Cand.Soc.,9788750062080
KU,Jura Kandidat,Juridisk Kommunikation i Teori og Praksis,Cand.Soc.,9788759315118
KU,Jura Kandidat,Ansættelsesret,Kandidatfag,9788757454253
KU,Jura Kandidat,Ansættelsesret,Kandidatfag,9788757450132
KU,Jura Kandidat,Ansættelsesret,Kandidatfag,9788757456462
KU,Jura Kandidat,Ansættelsesret,Kandidatfag,9788771731545
KU,Jura Kandidat,Arbejdsret (KA-valgfag),Kandidatfag,9788757454246
KU,Jura Kandidat,Arbejdsret (KA-valgfag),Kandidatfag,9788757449990
KU,Jura Kandidat,Arbejdsret (KA-valgfag),Kandidatfag,9788757456462
KU,Jura Kandidat,Arbejdsret (KA-valgfag),Kandidatfag,9788761943507
KU,Jura Kandidat,Arbejdsret (KA-valgfag),Kandidatfag,9788792678270
KU,Jura Kandidat,Art Crime and the Law,Kandidatfag,9781848221871
KU,Jura Kandidat,Bank- og Finansret,Kandidatfag,9788757436099
KU,Jura Kandidat,Bevisret,Kandidatfag,9788757472004
KU,Jura Kandidat,Civilprocesret (obligatorisk 2017-studieordning),Kandidatfag,9788741273099
KU,Jura Kandidat,Civilprocesret (obligatorisk 2017-studieordning),Kandidatfag,9788761942821
KU,Jura Kandidat,Civilprocesret (obligatorisk 2017-studieordning),Kandidatfag,9788771731156
KU,Jura Kandidat,Civilprocesret (obligatorisk 2017-studieordning),Kandidatfag,9788797473870
KU,Jura Kandidat,Criminological Theory,Kandidatfag,9781138700215
KU,Jura Kandidat,Criminological Theory,Kandidatfag,9780415429115
KU,Jura Kandidat,Criminological Theory,Kandidatfag,9781138819009
KU,Jura Kandidat,Criminological Theory,Kandidatfag,9781446259160
KU,Jura Kandidat,Criminological Theory,Kandidatfag,9781526436726
KU,Jura Kandidat,Criminological Theory,Kandidatfag,9781544327891
KU,Jura Kandidat,Databeskyttelsesret,Kandidatfag,9788757453669
KU,Jura Kandidat,Drafting and Negotiating International Contracts,Kandidatfag,9781847940933
KU,Jura Kandidat,Drafting and Negotiating International Contracts,Kandidatfag,9788757431896
KU,Jura Kandidat,Drafting and Negotiating International Contracts,Kandidatfag,9788757449181
KU,Jura Kandidat,Drafting and Negotiating International Contracts,Kandidatfag,9781843116288
KU,Jura Kandidat,Drafting and Negotiating International Contracts,Kandidatfag,9783642020995
KU,Jura Kandidat,Drafting and Negotiating International Contracts,Kandidatfag,9788742000434
KU,Jura Kandidat,Drafting and Negotiating International Contracts,Kandidatfag,9789284204106
KU,Jura Kandidat,EU Competition Law,Kandidatfag,9780198836322
KU,Jura Kandidat,Entrepriseret (Byggeret),Kandidatfag,9788761941633
KU,Jura Kandidat,Entrepriseret (Byggeret),Kandidatfag,9788761942159
KU,Jura Kandidat,Finansieringsret,Kandidatfag,9788757432275
KU,Jura Kandidat,Finansieringsret,Kandidatfag,9788757453744
KU,Jura Kandidat,Finansieringsret,Kandidatfag,9788761943118
KU,Jura Kandidat,IT-ret,Kandidatfag,9788742000502
KU,Jura Kandidat,Immaterialret,Kandidatfag,9788757452488
KU,Jura Kandidat,Immaterialret,Kandidatfag,9788757459722
KU,Jura Kandidat,Insolvensret,Kandidatfag,9788757454192
KU,Jura Kandidat,Insolvensret,Kandidatfag,9788761943705
KU,Jura Kandidat,International Criminal Law and Procedure.,Kandidatfag,9781108741613
KU,Jura Kandidat,International Migration Law,Kandidatfag,9780199668274
KU,Jura Kandidat,International Migration Law,Kandidatfag,9780367191931
KU,Jura Kandidat,International Migration Law,Kandidatfag,9781107608368
KU,Jura Kandidat,It-kontraktret,Kandidatfag,9788742000359
KU,Jura Kandidat,Juridisk metode   argumentation,Kandidatfag,9788742000328
KU,Jura Kandidat,Juridisk metode   argumentation,Kandidatfag,9788757443288
KU,Jura Kandidat,Juridisk metode   argumentation,Kandidatfag,9788759327579
KU,Jura Kandidat,Konfliktmægling (Mediation),Kandidatfag,9788757446074
KU,Jura Kandidat,Latin for Jurister,Kandidatfag,9788712059776
KU,Jura Kandidat,Legal English,Kandidatfag,9781035306749
KU,Jura Kandidat,Legal English,Kandidatfag,9781035306756
KU,Jura Kandidat,Legal Negotiation in Theory and Practice,Kandidatfag,9780553371314
KU,Jura Kandidat,Legal Negotiation in Theory and Practice,Kandidatfag,9781685614560
KU,Jura Kandidat,Mediation in Legal Contexts,Kandidatfag,9788757420869
KU,Jura Kandidat,Medieret,Kandidatfag,9788761942906
KU,Jura Kandidat,Peaceful Settlement of International Disputes,Kandidatfag,9781108819220
KU,Jura Kandidat,Peaceful Settlement of International Disputes,Kandidatfag,9781316615881
KU,Jura Kandidat,Pensionsret,Kandidatfag,9788713050734
KU,Jura Kandidat,Praktisk Aftaleret,Kandidatfag,9788713051014
KU,Jura Kandidat,Praktisk Aftaleret,Kandidatfag,9788713051106
KU,Jura Kandidat,Praktisk Aftaleret,Kandidatfag,9788792678669
KU,Jura Kandidat,Selskabsret,Kandidatfag,9788757442137
KU,Jura Kandidat,Selskabsret,Kandidatfag,9788761942753
KU,Jura Kandidat,Selskabsret,Kandidatfag,9788757437768
KU,Jura Kandidat,Selskabsret,Kandidatfag,9788757437775
KU,Jura Kandidat,Selskabsret,Kandidatfag,9788761941671
KU,Jura Kandidat,Skatteret (Obligatorisk),Kandidatfag,9788761944948
KU,Jura Kandidat,Skatteret (Obligatorisk),Kandidatfag,9788761941381
KU,Jura Kandidat,Skatteret (Obligatorisk),Kandidatfag,9788761944979
KU,Jura Kandidat,Socialret,Kandidatfag,9788761935786
KU,Jura Kandidat,Speciale - Jurastudiet,Kandidatfag,9788742000328
KU,Jura Kandidat,Speciale - Jurastudiet,Kandidatfag,9788757426021
KU,Jura Kandidat,Speciale - Jurastudiet,Kandidatfag,9788759310465
KU,Jura Kandidat,Speciale - Jurastudiet,Kandidatfag,9788759315347
KU,Jura Kandidat,Speciale - Jurastudiet,Kandidatfag,9788759318713
KU,Jura Kandidat,Speciale - Jurastudiet,Kandidatfag,9788759321355
KU,Jura Kandidat,Speciale - Jurastudiet,Kandidatfag,9788759339015
KU,Jura Kandidat,Speciale - Jurastudiet,Kandidatfag,9788759339220
KU,Jura Kandidat,Speciale - Jurastudiet,Kandidatfag,9788759340516
KU,Jura Kandidat,Speciale - Jurastudiet,Kandidatfag,9788759340707
KU,Jura Kandidat,Specialiseret erstatningsret,Kandidatfag,9788757408270
KU,Jura Kandidat,Specialiseret erstatningsret,Kandidatfag,9788757437560
KU,Jura Kandidat,Specialiseret erstatningsret,Kandidatfag,9788771730425
KU,Jura Kandidat,Specialiseret familieret,Kandidatfag,9788757442809
KU,Jura Kandidat,Specialiseret familieret,Kandidatfag,9788761942142
KU,Jura Kandidat,Specialiseret familieret,Kandidatfag,9788771730081
KU,Jura Kandidat,Specialstrafferet,Kandidatfag,9788757454079
KU,Jura Kandidat,Straffeprocesret,Kandidatfag,9788757452419
KU,Jura Kandidat,Straffeprocesret,Kandidatfag,9788761942050
KU,Jura Kandidat,Straffeprocesret,Kandidatfag,9788797473870
KU,Jura Kandidat,Straffuldbyrdelsesret,Kandidatfag,9788757454420
KU,Jura Kandidat,Straffuldbyrdelsesret,Kandidatfag,9788797473870
KU,Jura Kandidat,Sundhedsret,Kandidatfag,9788757453287
KU,Jura Kandidat,Udbudsret,Kandidatfag,9788757442960
KU,Jura Kandidat,Udlændingeret,Kandidatfag,9788757437362
KU,Jura Kandidat,Udlændingeret,Kandidatfag,9788757452587
KU,Jura Kandidat,Udvidet skatteret (obligatorisk),Kandidatfag,9788757454369
KU,Jura Kandidat,Udvidet skatteret (obligatorisk),Kandidatfag,9788761944979
KU,Jura Kandidat,Udvidet skatteret (obligatorisk),Kandidatfag,9788757457247
KU,Jura Kandidat,Udvidet skatteret (obligatorisk),Kandidatfag,9788761941381
KU,Jura Masteruddannelse,Konfliktmægling (Master),Master.,9781118526866
KU,Jura Masteruddannelse,Konfliktmægling (Master),Master.,9788757446074
KU,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788205455931
KU,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788713050833
KU,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788741251578
KU,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788757445770
KU,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788759314920
KU,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788759316344
KU,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788759314371
KU,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788759317075
KU,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788759320549
KU,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788759339817
KU,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788797473870
KU,Agricultural Economics,Incentives and Regulation - agro.eco,Kandidat blok 3,9788763465328
KU,Agricultural Economics,Applied Environmental and Natural Resource-agri ec,Kandidat blok 4,9788791319532
